,Unnamed: 0,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
891,891,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Leña,43.651722,-79.379205,Latin American Restaurant
892,892,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Poke Guys,43.65489527525683,-79.38505238381623,Poke Place
893,893,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,The Fifth & Terrace,43.649249809335004,-79.38931975675419,Modern European Restaurant
894,894,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,The Adelaide Hotel Toronto,43.6498312,-79.38016390000001,Hotel
895,895,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant
896,896,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Five Guys,43.64879871902221,-79.38168078992041,Burger Joint
897,897,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bardi's Steak House,43.64622,-79.383074,Restaurant
898,898,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,SEPHORA,43.653527200000006,-79.3801543,Cosmetics Shop
899,899,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Bay Adelaide Centre,43.65087853910239,-79.38000310739676,Office
900,900,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Loft404 Inspired Gatherings,43.64785142504536,-79.38948982526453,Event Space
901,901,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Design Exchange,43.64797219581623,-79.38010382588463,Art Gallery
902,902,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Papyrus,43.648195409549366,-79.3813921854217,Gift Shop
903,903,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
904,904,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,HomeSense,43.653053299999996,-79.37944959999999,Furniture / Home Store
905,905,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Marriott Downtown at CF Toronto Eaton Centre,43.65472844428402,-79.38242163509129,Hotel
906,906,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
907,907,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
908,908,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Roots,43.65361341708363,-79.38024401664735,Clothing Store
909,909,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
910,910,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Cardio-Go,43.64701650155176,-79.38814275495331,Gym
911,911,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store
912,912,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,DoubleTree by Hilton Hotel Toronto Downtown,43.6546083,-79.3859415,Hotel
913,913,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Prairie Girl Bakery,43.64833236397115,-79.38230492443056,Cupcake Shop
914,914,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,First Canadian Place,43.64848212292913,-79.38244342803955,Building
915,915,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
916,916,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Momentos,43.64754799198248,-79.38891405541862,Nightclub
917,917,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Sunset Grill,43.65166162378036,-79.3790751303271,Breakfast Spot
918,918,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Forno Cultura,43.648532894220665,-79.38253494049306,Bakery
919,919,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,"Coffee, Oysters, Champagne",43.647309,-79.38673,Lounge
920,920,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,David Pecaut Square,43.64674312802588,-79.38770055770873,Park
921,921,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Fat Bastard Burrito Co.,43.648146672800344,-79.38921873094013,Burrito Place
922,922,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Soup Nutsy,43.64785759171134,-79.3805328591138,Soup Place
923,923,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
924,924,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,McEwan Foods,43.647160111263965,-79.38104402548048,Deli / Bodega
925,925,"Richmond, Adelaide, King",43.65057120000001,-79.3845675,Druxy's,43.648015481211395,-79.37990651776451,Deli / Bodega
926,926,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Harbourfront,43.63952563223911,-79.38068838052389,Neighborhood
927,927,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Roundhouse Park,43.64174513889102,-79.38427882922345,Park
928,928,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,BeaverTails,43.639736,-79.38006800000001,Dessert Shop
929,929,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
930,930,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Harbourfront Centre,43.638555789266746,-79.38319016270458,Performing Arts Venue
931,931,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Maple Leaf Square,43.642925228401836,-79.38089182467688,Plaza
932,932,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,iQ Food Co,43.642851,-79.382081,Salad Place
933,933,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Real Sports Apparel,43.64285984835777,-79.38018363195046,Sporting Goods Shop
934,934,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
935,935,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Natrel Pond/Rink,43.6384313677662,-79.38252754335106,Skating Rink
936,936,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
937,937,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Harbour Square Park,43.63925269130775,-79.37839547902978,Park
938,938,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
939,939,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Le Germain Hotel,43.643125029796906,-79.38091770864038,Hotel
940,940,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Aroma Espresso Bar,43.6423209103846,-79.38374932648955,Café
941,941,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
942,942,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,e11even,43.64242558687748,-79.38144094115984,New American Restaurant
943,943,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Miku,43.64137436,-79.37753063,Japanese Restaurant
944,944,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,TELUS,43.64331243103257,-79.38099939294844,IT Services
945,945,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Evviva Restaurant,43.641579917618074,-79.38345644030795,Deli / Bodega
946,946,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Delta Toronto Club Lounge,43.643084543730666,-79.38388489051405,Roof Deck
947,947,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Scotiabank Arena,43.643446175351066,-79.37903988889991,Basketball Stadium
948,948,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Fleck Dance Theater,43.638300366812686,-79.38046993992471,Dance Studio
949,949,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
950,950,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
951,951,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Boxcar Social,43.63831906511549,-79.38246311921246,Café
952,952,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Union Pearson Express,43.64436200658876,-79.38319927907953,Train Station
953,953,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146144,Aquarium
954,954,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
955,955,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
956,956,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405731,History Museum
957,957,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Steam Whistle Brewing,43.64175162867755,-79.38708862583252,Brewery
958,958,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
959,959,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,SOCO Kitchen+Bar,43.64303873929365,-79.3838085072412,Bistro
960,960,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Booster Juice,43.64322536,-79.38123829999999,Juice Bar
961,961,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,CN Tower,43.64227743282815,-79.38705542070056,Monument / Landmark
962,962,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
963,963,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
964,964,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Ray Bay,43.642323,-79.38593,Aquarium
965,965,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Pearl Harbourfront,43.638156540135405,-79.38068763743328,Chinese Restaurant
966,966,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Dangerous Lagoon,43.64233,-79.385925,Aquarium
967,967,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Harbour 60 Toronto,43.64222021431868,-79.37794459004243,Steakhouse
968,968,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Corks Beer & Wine Bar,43.64249338656422,-79.38154042927468,Bar
969,969,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,WVRST,43.64496809087762,-79.38137631843856,Beer Bar
970,970,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Balzac's Coffee,43.64437258414837,-79.38306470027423,Coffee Shop
971,971,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Harbourfront Wavedecks,43.6389104293985,-79.38485064893274,Scenic Lookout
972,972,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,RS - Real Sports,43.64255846521551,-79.3799650669098,Sports Bar
973,973,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Rogers Centre,43.641753297332954,-79.38714957057036,Baseball Stadium
974,974,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Labatt Breweries of Canada,43.638281891678375,-79.38037771487726,Brewery
975,975,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Enwave Theatre,43.638636088430566,-79.38229942602973,Theater
976,976,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Pilot Coffee Roasters,43.645018144646976,-79.38041509311991,Coffee Shop
977,977,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Pie Bar,43.63817355603518,-79.38054644461133,Pizza Place
978,978,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,WestJet Stage,43.63802210524935,-79.38353594515505,Music Venue
979,979,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
980,980,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Steam Whistle's Biergarten,43.640665954727275,-79.38585895302366,Restaurant
981,981,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Tim Hortons,43.6387246,-79.38634029999999,Coffee Shop
982,982,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
983,983,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
984,984,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
985,985,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Buster's Sea Cove,43.642636994917666,-79.38337001427527,Seafood Restaurant
986,986,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
987,987,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Rainbow Reef,43.64226,-79.385994,Aquarium
988,988,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Canadian Waters,43.64210325443365,-79.38625340132009,Aquarium
989,989,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Starbucks,43.639953999999996,-79.382025,Coffee Shop
990,990,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,The Rec Room,43.641109851662456,-79.38676279808568,Bar
991,991,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
992,992,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Panago,43.64251764051932,-79.38359138522554,Pizza Place
993,993,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Sushi Shop,43.643485,-79.38096,Restaurant
994,994,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
995,995,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Starbucks,43.64309,-79.383071,Coffee Shop
996,996,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
997,997,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Subway,43.6397080530486,-79.38344130418052,Sandwich Place
998,998,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Dollarama,43.641765,-79.379589,Discount Store
999,999,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425999,Tea Room
1000,1000,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
1001,1001,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Toronto Blue Jays Box Office,43.642416165690435,-79.38586232130253,Baseball Stadium
1002,1002,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
1003,1003,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Glass Floor,43.642643117349,-79.38694780301734,Scenic Lookout
1004,1004,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
1005,1005,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Toronto Railway Museum,43.64074506722836,-79.38598104134535,History Museum
1006,1006,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,"The Westin Harbour Castle, Toronto",43.641211392069906,-79.37574863433838,Hotel
1007,1007,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
1008,1008,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
1009,1009,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
1010,1010,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Starbucks,43.64458075279497,-79.38167197782931,Coffee Shop
1011,1011,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Starbucks,43.64510181136508,-79.38360972233,Coffee Shop
1012,1012,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Kellys Landing,43.64508162412025,-79.38304962483916,Restaurant
1013,1013,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,McCafé,43.644490691919735,-79.38110912246584,Café
1014,1014,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Radisson Admiral Hotel Toronto-Harbourfront,43.63876484495361,-79.38587089636458,Hotel
1015,1015,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Maple Leaf Cinema,43.64222083877541,-79.38764371750614,Indie Movie Theater
1016,1016,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
1017,1017,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Queen's Quay Terminal,43.63831769002353,-79.38041263300326,Office
1018,1018,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,The Danish Pastry House,43.645261881213514,-79.38084966956498,Bakery
1019,1019,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Union Food Court,43.644596060712175,-79.38119956332321,Food Court
1020,1020,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Winners,43.64206291678669,-79.37900143460837,Department Store
1021,1021,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Tim Hortons,43.63882773618699,-79.38037276268004,Coffee Shop
1022,1022,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917553,Hotel Bar
1023,1023,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Starbucks,43.640990112036754,-79.37626361846924,Coffee Shop
1024,1024,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
1025,1025,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,RBC Royal Bank,43.6408925738686,-79.37841340899467,Bank
1026,1026,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Canoe,43.64745206618348,-79.38132001815677,Restaurant
1027,1027,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Equinox Bay Street,43.648099740348556,-79.37998869411527,Gym
1028,1028,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Brick Street Bakery,43.648815163161494,-79.38060468610949,Bakery
1029,1029,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1030,1030,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363919,Pub
1031,1031,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467257,Café
1032,1032,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
1033,1033,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843856,Beer Bar
1034,1034,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1035,1035,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,King Taps,43.64847597418299,-79.38205778358744,Gastropub
1036,1036,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bymark,43.64721728401801,-79.3812518816638,Restaurant
1037,1037,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Fairmont Royal York,43.645449146166506,-79.3815076529019,Hotel
1038,1038,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.645018144646976,-79.38041509311991,Coffee Shop
1039,1039,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.64825054336556,-79.38012728220869,Coffee Shop
1040,1040,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1041,1041,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658876,-79.38319927907953,Train Station
1042,1042,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1043,1043,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1044,1044,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Olly Fresco's,43.64691223190928,-79.37959661696462,Deli / Bodega
1045,1045,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Petit Four Bakery,43.64774369258709,-79.379588142506,Sandwich Place
1046,1046,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588463,Art Gallery
1047,1047,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1048,1048,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1049,1049,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Pizzeria Libretto,43.648333546862354,-79.3851105018417,Pizza Place
1050,1050,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1051,1051,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374355,Concert Hall
1052,1052,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Balzac's Coffee,43.64437258414837,-79.38306470027423,Coffee Shop
1053,1053,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Café Plenty,43.64911793545771,-79.37831288380438,Café
1054,1054,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,43.649986593185695,-79.38410336664538,Restaurant
1055,1055,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Dineen Coffee,43.650496999999994,-79.378765,Café
1056,1056,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1057,1057,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Soho House Toronto,43.648734306596616,-79.38654117564838,Speakeasy
1058,1058,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.64902273676152,-79.38582635521233,Asian Restaurant
1059,1059,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Buster's Sea Cove,43.647774105842885,-79.37918080262172,Seafood Restaurant
1060,1060,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1061,1061,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Shangri-La Toronto,43.649129194175025,-79.3865566853963,Hotel
1062,1062,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Scotiabank Arena,43.643446175351066,-79.37903988889991,Basketball Stadium
1063,1063,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Tim Hortons,43.64625596752465,-79.37957346439356,Coffee Shop
1064,1064,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,John & Sons Oyster House,43.650602298305714,-79.38155510682869,Seafood Restaurant
1065,1065,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Ritz-Carlton,43.64533015759589,-79.38708901405334,Hotel
1066,1066,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1067,1067,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Maple Leaf Square,43.642925228401836,-79.38089182467688,Plaza
1068,1068,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Le Germain Hotel,43.643125029796906,-79.38091770864038,Hotel
1069,1069,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195046,Sporting Goods Shop
1070,1070,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TELUS,43.64331243103257,-79.38099939294844,IT Services
1071,1071,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,TOCA,43.645431177261244,-79.3870585889549,Italian Restaurant
1072,1072,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,DAVIDsTEA,43.65054655294377,-79.38338493349876,Tea Room
1073,1073,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The National Club,43.649342592832326,-79.38057357318459,Wine Bar
1074,1074,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
1075,1075,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Starbucks,43.647261,-79.378599,Coffee Shop
1076,1076,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1077,1077,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.38016390000001,Hotel
1078,1078,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1079,1079,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1080,1080,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant
1081,1081,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.647255,-79.38753,Theater
